Perm	Perm_cm	Source	E_10TM83	N_10TM83	Dataset_Source
0		AGS Field Data	723377	6334203	Alberta Geological Survey
0		AGS Field Data	747349	6382937	Alberta Geological Survey
0		AGS Field Data	753014	6390044	Alberta Geological Survey
0		AGS Field Data	756737	6375370	Alberta Geological Survey
0		AGS Field Data	756773	6375478	Alberta Geological Survey
0		AGS Field Data	746660	6368903	Alberta Geological Survey
0		AGS Field Data	739497	6348181	Alberta Geological Survey
0		AGS Field Data	740004	6348195	Alberta Geological Survey
0		AGS Field Data	739087	6348306	Alberta Geological Survey
0		AGS Field Data	739147	6341314	Alberta Geological Survey
0		AGS Field Data	734652	6340565	Alberta Geological Survey
0		AGS Field Data	731281	6336573	Alberta Geological Survey
0		AGS Field Data	725105	6334330	Alberta Geological Survey
0		AGS Field Data	721179	6334081	Alberta Geological Survey
0		AGS Field Data	715691	6333234	Alberta Geological Survey
0		AGS Field Data	746685	6368655	Alberta Geological Survey
0		AGS Field Data	707248	6372219	Alberta Geological Survey
0		AGS Field Data	702654	6365101	Alberta Geological Survey
0		AGS Field Data	701383	6353972	Alberta Geological Survey
0		AGS Field Data	712743	6333664	Alberta Geological Survey
0		AGS Field Data	699758	6351587	Alberta Geological Survey
0		AGS Field Data	698264	6347019	Alberta Geological Survey
0		AGS Field Data	693516	6349563	Alberta Geological Survey
0		AGS Field Data	688680	6351729	Alberta Geological Survey
0		AGS Field Data	705868	6369269	Alberta Geological Survey
0		AGS Field Data	763459	6369924	Alberta Geological Survey
0		AGS Field Data	763295	6369910	Alberta Geological Survey
0		AGS Field Data	738882	6351091	Alberta Geological Survey
0		AGS Field Data	737377	6351409	Alberta Geological Survey
0		AGS Field Data	738588	6344812	Alberta Geological Survey
0		AGS Field Data	735788	6341764	Alberta Geological Survey
0		AGS Field Data	728797	6334483	Alberta Geological Survey
0		AGS Field Data	759149	6349599	Alberta Geological Survey
0		AGS Field Data	785023	6363234	Alberta Geological Survey
0		AGS Field Data	743515	6325034	Alberta Geological Survey
0		AGS Field Data	747565	6325438	Alberta Geological Survey
0		AGS Field Data	747606	6325459	Alberta Geological Survey
0		AGS Field Data	756403	6330625	Alberta Geological Survey
0		AGS Field Data	763389	6369904	Alberta Geological Survey
0		AGS Field Data	766442	6329621	Alberta Geological Survey
0		AGS Field Data	794016	6327632	Alberta Geological Survey
0		AGS Field Data	780685	6330276	Alberta Geological Survey
0		AGS Field Data	780521	6330249	Alberta Geological Survey
0		AGS Field Data	777593	6334593	Alberta Geological Survey
0		AGS Field Data	777435	6334641	Alberta Geological Survey
0		AGS Field Data	775975	6340515	Alberta Geological Survey
0		AGS Field Data	775942	6340505	Alberta Geological Survey
0		AGS Field Data	775833	6340519	Alberta Geological Survey
0		AGS Field Data	775841	6340572	Alberta Geological Survey
0		AGS Field Data	740580	6349902	Alberta Geological Survey
0		AGS Field Data	732302	6358128	Alberta Geological Survey
0		AGS Field Data	724572	6353062	Alberta Geological Survey
0		AGS Field Data	728490	6358675	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	789807	6421356	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	758745	6432257	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	775308	6415588	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	746362	6418922	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	740330	6432786	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	738538	6408118	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	796104	6402465	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	739695	6387542	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	728847	6394210	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	756391	6383866	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	750331	6371402	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	770850	6370590	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	798697	6371667	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	786354	6372356	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	739007	6376694	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	687971	6362370	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	706651	6369884	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	715594	6364962	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	713265	6367344	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	700724	6375122	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	723954	6378350	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	695327	6376763	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	706915	6386870	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	718028	6383219	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	692864	6386290	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	714482	6391050	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	721785	6406449	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	710249	6406873	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	697708	6405655	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	729775	6425340	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	705910	6430791	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	694859	6428752	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	696802	6419145	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	686384	6353480	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	694744	6347870	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	682904	6334816	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	683468	6324380	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	766629	6352934	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	750119	6354575	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	783554	6350606	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	799818	6352259	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	743945	6345672	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	735779	6365105	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	732127	6356744	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	752395	6338859	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	747156	6326846	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	736890	6336742	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	786156	6328540	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	728952	6328381	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	725269	6348444	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	712120	6340132	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	697732	6328487	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	698193	6335923	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	704108	6350118	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	714665	6357697	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	711120	6352617	Alberta Geological Survey
0		Preliminary Soil Survey Report 63-1	764460	6326529	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	707231	6338167	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	707085	6338167	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	706921	6338154	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	706696	6338125	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	707160	6338290	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	707037	6338380	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	706900	6338471	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	706847	6338597	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	706772	6338735	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	706695	6338841	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	706626	6339041	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	706569	6339171	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	706607	6339415	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	706977	6339361	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	706807	6339359	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	709689	6342554	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	709528	6342537	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	709424	6342473	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	709483	6342090	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	707355	6338171	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	707452	6338138	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	707539	6338025	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	707574	6337857	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	709192	6341227	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	709067	6341059	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	708894	6340984	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	708759	6341027	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	708701	6340918	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	708543	6341054	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	708487	6340991	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	708445	6341112	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	709446	6342223	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	708538	6341256	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	708575	6341480	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	708323	6341090	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	708270	6341296	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	708169	6341109	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	707477	6341100	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	707535	6337145	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	707533	6337348	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	707555	6337449	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	707575	6337619	Alberta Geological Survey
0		Environmental Assessment - Birch Mountain Resources Ltd. Hammerstone Project	708507	6341434	Alberta Geological Survey
